trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,rep,response_mode,model,temperature,seed,letter,chose_gamble,raw,discarded,latency_s,ts_utc
1230,13,mixed,72,72,88,0.64,0.7822,0,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.048,0,0.0,2026-07-04T21:08:09+00:00
546,6,neutral,0,94,101,0.71,0.7629,1,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.173,0,0.0,2026-07-04T21:08:09+00:00
2753,30,gain,0,149,447,0.26,0.78,3,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.262,0,0.0,2026-07-04T21:08:09+00:00
1010,11,neutral,0,54,68,0.81,1.02,3,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.464,0,0.0,2026-07-04T21:08:09+00:00
1991,22,neutral,0,81,163,0.72,1.4489,1,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.729,0,0.0,2026-07-04T21:08:09+00:00
3337,37,neutral,0,151,252,0.68,1.1348,1,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.527,0,0.0,2026-07-04T21:08:09+00:00
2297,25,gain,0,124,207,0.76,1.2687,2,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.655,0,0.0,2026-07-04T21:08:09+00:00
3652,26,dominant,0,59,107,1.0,1.8136,3,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.926,0,0.0,2026-07-04T21:08:09+00:00
2026,22,gain,0,81,163,0.72,1.4489,2,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.729,0,0.0,2026-07-04T21:08:09+00:00
2428,26,mixed,59,59,151,0.36,0.9214,4,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.082,0,0.0,2026-07-04T21:08:09+00:00
676,7,gain,0,63,98,0.64,0.9956,2,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.398,0,0.0,2026-07-04T21:08:09+00:00
3526,39,neutral,0,178,567,0.32,1.0193,2,False,1,text,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.376,0,0.0,2026-07-04T21:08:09+00:00
2616,29,neutral,0,79,81,0.83,0.851,1,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.269,0,0.0,2026-07-04T21:08:09+00:00
3120,34,mixed,52,52,96,0.63,1.1631,0,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.316,0,0.0,2026-07-04T21:08:09+00:00
144,1,gain,0,58,116,0.66,1.32,4,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.639,0,0.0,2026-07-04T21:08:09+00:00
430,4,mixed,29,29,71,0.55,1.3466,1,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.372,0,0.0,2026-07-04T21:08:09+00:00
718,7,mixed,63,63,98,0.64,0.9956,4,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.183,0,0.0,2026-07-04T21:08:09+00:00
1754,19,gain,0,64,122,0.49,0.9341,2,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.329,0,0.0,2026-07-04T21:08:09+00:00
3199,35,gain,0,91,133,0.68,0.9938,3,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.404,0,0.0,2026-07-04T21:08:09+00:00
2732,30,gain,0,149,447,0.26,0.78,0,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.262,0,0.0,2026-07-04T21:08:09+00:00
2515,27,mixed,166,166,433,0.53,1.3825,4,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.375,0,0.0,2026-07-04T21:08:09+00:00
3402,37,mixed,151,151,252,0.68,1.1348,2,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.343,0,0.0,2026-07-04T21:08:09+00:00
1816,20,neutral,0,186,266,0.63,0.901,2,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.308,0,0.0,2026-07-04T21:08:09+00:00
2314,25,mixed,124,124,207,0.76,1.2687,0,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.578,0,0.0,2026-07-04T21:08:09+00:00
1348,14,mixed,81,81,201,0.68,1.6874,4,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.719,0,0.0,2026-07-04T21:08:09+00:00
2056,22,mixed,81,81,163,0.72,1.4489,2,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.654,0,0.0,2026-07-04T21:08:09+00:00
2954,32,mixed,131,131,236,0.57,1.0269,2,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.169,0,0.0,2026-07-04T21:08:09+00:00
1104,12,neutral,0,164,541,0.38,1.2535,4,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.492,0,0.0,2026-07-04T21:08:09+00:00
1430,15,mixed,82,82,113,0.74,1.0198,3,True,2,text,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.283,0,0.0,2026-07-04T21:08:09+00:00
3034,33,mixed,142,142,446,0.53,1.6646,0,False,1,text,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.523,0,0.0,2026-07-04T21:08:09+00:00
2590,28,mixed,132,132,181,0.76,1.0421,1,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.331,0,0.0,2026-07-04T21:08:09+00:00
1740,19,gain,0,64,122,0.49,0.9341,0,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.329,0,0.0,2026-07-04T21:08:09+00:00
3422,38,neutral,0,183,609,0.38,1.2646,0,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.496,0,0.0,2026-07-04T21:08:09+00:00
887,9,mixed,49,49,153,0.26,0.8118,2,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.063,0,0.0,2026-07-04T21:08:09+00:00
1702,18,mixed,41,41,61,0.58,0.8629,3,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.077,0,0.0,2026-07-04T21:08:09+00:00
936,10,gain,0,111,278,0.58,1.4526,1,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.661,0,0.0,2026-07-04T21:08:09+00:00
2066,22,mixed,81,81,163,0.72,1.4489,4,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.654,0,0.0,2026-07-04T21:08:09+00:00
2094,23,neutral,0,91,626,0.23,1.5822,4,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.527,0,0.0,2026-07-04T21:08:09+00:00
347,3,mixed,46,46,158,0.33,1.1335,2,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.160,0,0.0,2026-07-04T21:08:09+00:00
2805,31,neutral,0,51,151,0.29,0.8586,2,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.296,0,0.0,2026-07-04T21:08:09+00:00
2757,30,gain,0,149,447,0.26,0.78,4,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.262,0,0.0,2026-07-04T21:08:09+00:00
1980,22,neutral,0,81,163,0.72,1.4489,0,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.729,0,0.0,2026-07-04T21:08:09+00:00
907,10,neutral,0,111,278,0.58,1.4526,1,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.661,0,0.0,2026-07-04T21:08:09+00:00
643,7,neutral,0,63,98,0.64,0.9956,2,True,1,text,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.398,0,0.0,2026-07-04T21:08:09+00:00
3216,35,mixed,91,91,133,0.68,0.9938,1,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.206,0,0.0,2026-07-04T21:08:09+00:00
794,8,mixed,62,62,263,0.33,1.3998,2,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.262,0,0.0,2026-07-04T21:08:09+00:00
3009,33,gain,0,142,446,0.53,1.6646,1,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.704,0,0.0,2026-07-04T21:08:09+00:00
3565,39,gain,0,178,567,0.32,1.0193,4,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.376,0,0.0,2026-07-04T21:08:09+00:00
2881,32,neutral,0,131,236,0.57,1.0269,0,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.410,0,0.0,2026-07-04T21:08:09+00:00
265,2,mixed,162,162,661,0.26,1.0609,4,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.140,0,0.0,2026-07-04T21:08:09+00:00
1349,14,mixed,81,81,201,0.68,1.6874,4,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.719,0,0.0,2026-07-04T21:08:09+00:00
1741,19,gain,0,64,122,0.49,0.9341,0,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.329,0,0.0,2026-07-04T21:08:09+00:00
2690,29,mixed,79,79,81,0.83,0.851,3,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.126,0,0.0,2026-07-04T21:08:09+00:00
157,1,mixed,58,58,116,0.66,1.32,1,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.481,0,0.0,2026-07-04T21:08:09+00:00
279,3,neutral,0,46,158,0.33,1.1335,1,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.429,0,0.0,2026-07-04T21:08:09+00:00
1711,19,neutral,0,64,122,0.49,0.9341,0,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.329,0,0.0,2026-07-04T21:08:09+00:00
2351,26,neutral,0,59,151,0.36,0.9214,1,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.322,0,0.0,2026-07-04T21:08:09+00:00
3516,39,neutral,0,178,567,0.32,1.0193,1,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.376,0,0.0,2026-07-04T21:08:09+00:00
1386,15,gain,0,82,113,0.74,1.0198,1,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.444,0,0.0,2026-07-04T21:08:09+00:00
1638,18,neutral,0,41,61,0.58,0.8629,3,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.272,0,0.0,2026-07-04T21:08:09+00:00
1423,15,mixed,82,82,113,0.74,1.0198,2,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.283,0,0.0,2026-07-04T21:08:09+00:00
1532,17,neutral,0,117,362,0.42,1.2995,0,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.525,0,0.0,2026-07-04T21:08:09+00:00
674,7,gain,0,63,98,0.64,0.9956,2,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.398,0,0.0,2026-07-04T21:08:09+00:00
333,3,mixed,46,46,158,0.33,1.1335,0,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.160,0,0.0,2026-07-04T21:08:09+00:00
1858,20,gain,0,186,266,0.63,0.901,4,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.308,0,0.0,2026-07-04T21:08:09+00:00
1001,11,neutral,0,54,68,0.81,1.02,1,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.464,0,0.0,2026-07-04T21:08:09+00:00
2730,30,gain,0,149,447,0.26,0.78,0,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.262,0,0.0,2026-07-04T21:08:09+00:00
1388,15,gain,0,82,113,0.74,1.0198,1,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.444,0,0.0,2026-07-04T21:08:09+00:00
40,0,gain,0,186,984,0.26,1.3755,1,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.494,0,0.0,2026-07-04T21:08:09+00:00
1035,11,gain,0,54,68,0.81,1.02,2,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.464,0,0.0,2026-07-04T21:08:09+00:00
2017,22,gain,0,81,163,0.72,1.4489,1,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.729,0,0.0,2026-07-04T21:08:09+00:00
3369,37,gain,0,151,252,0.68,1.1348,1,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.527,0,0.0,2026-07-04T21:08:09+00:00
3075,34,neutral,0,52,96,0.63,1.1631,2,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.529,0,0.0,2026-07-04T21:08:09+00:00
686,7,gain,0,63,98,0.64,0.9956,4,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.398,0,0.0,2026-07-04T21:08:09+00:00
145,1,gain,0,58,116,0.66,1.32,4,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.639,0,0.0,2026-07-04T21:08:09+00:00
3531,39,neutral,0,178,567,0.32,1.0193,3,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.376,0,0.0,2026-07-04T21:08:09+00:00
1015,11,neutral,0,54,68,0.81,1.02,4,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.464,0,0.0,2026-07-04T21:08:09+00:00
2227,24,mixed,168,168,214,0.76,0.9681,1,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.239,0,0.0,2026-07-04T21:08:09+00:00
3386,37,gain,0,151,252,0.68,1.1348,4,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.527,0,0.0,2026-07-04T21:08:09+00:00
3187,35,gain,0,91,133,0.68,0.9938,1,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.404,0,0.0,2026-07-04T21:08:09+00:00
2127,23,gain,0,91,626,0.23,1.5822,4,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.527,0,0.0,2026-07-04T21:08:09+00:00
1369,15,neutral,0,82,113,0.74,1.0198,3,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.444,0,0.0,2026-07-04T21:08:09+00:00
904,10,neutral,0,111,278,0.58,1.4526,0,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.661,0,0.0,2026-07-04T21:08:09+00:00
3549,39,gain,0,178,567,0.32,1.0193,1,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.376,0,0.0,2026-07-04T21:08:09+00:00
2784,30,mixed,149,149,447,0.26,0.78,4,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.055,0,0.0,2026-07-04T21:08:09+00:00
3030,33,mixed,142,142,446,0.53,1.6646,0,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.523,0,0.0,2026-07-04T21:08:09+00:00
1364,15,neutral,0,82,113,0.74,1.0198,2,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.444,0,0.0,2026-07-04T21:08:09+00:00
650,7,neutral,0,63,98,0.64,0.9956,3,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.398,0,0.0,2026-07-04T21:08:09+00:00
1499,16,gain,0,139,234,0.6,1.0101,4,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.403,0,0.0,2026-07-04T21:08:09+00:00
1855,20,gain,0,186,266,0.63,0.901,4,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.308,0,0.0,2026-07-04T21:08:09+00:00
747,8,neutral,0,62,263,0.33,1.3998,4,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.525,0,0.0,2026-07-04T21:08:09+00:00
3362,37,gain,0,151,252,0.68,1.1348,0,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.527,0,0.0,2026-07-04T21:08:09+00:00
51,0,gain,0,186,984,0.26,1.3755,3,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.494,0,0.0,2026-07-04T21:08:09+00:00
426,4,mixed,29,29,71,0.55,1.3466,1,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.372,0,0.0,2026-07-04T21:08:09+00:00
482,5,gain,0,162,381,0.46,1.0819,0,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.426,0,0.0,2026-07-04T21:08:09+00:00
1006,11,neutral,0,54,68,0.81,1.02,2,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.464,0,0.0,2026-07-04T21:08:09+00:00
3335,37,neutral,0,151,252,0.68,1.1348,0,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.527,0,0.0,2026-07-04T21:08:09+00:00
2533,28,neutral,0,132,181,0.76,1.0421,2,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.472,0,0.0,2026-07-04T21:08:09+00:00
148,1,gain,0,58,116,0.66,1.32,4,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.639,0,0.0,2026-07-04T21:08:09+00:00
2181,24,neutral,0,168,214,0.76,0.9681,3,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.395,0,0.0,2026-07-04T21:08:09+00:00
3141,34,mixed,52,52,96,0.63,1.1631,3,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.316,0,0.0,2026-07-04T21:08:09+00:00
899,9,mixed,49,49,153,0.26,0.8118,4,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.063,0,0.0,2026-07-04T21:08:09+00:00
1122,12,gain,0,164,541,0.38,1.2535,2,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.492,0,0.0,2026-07-04T21:08:09+00:00
2022,22,gain,0,81,163,0.72,1.4489,2,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.729,0,0.0,2026-07-04T21:08:09+00:00
1037,11,gain,0,54,68,0.81,1.02,2,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.464,0,0.0,2026-07-04T21:08:09+00:00
3256,36,neutral,0,98,227,0.47,1.0887,2,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.433,0,0.0,2026-07-04T21:08:09+00:00
1615,17,mixed,117,117,362,0.42,1.2995,4,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.253,0,0.0,2026-07-04T21:08:09+00:00
559,6,neutral,0,94,101,0.71,0.7629,3,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.173,0,0.0,2026-07-04T21:08:09+00:00
283,3,neutral,0,46,158,0.33,1.1335,2,True,1,text,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.429,0,0.0,2026-07-04T21:08:09+00:00
483,5,gain,0,162,381,0.46,1.0819,0,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.426,0,0.0,2026-07-04T21:08:09+00:00
198,2,neutral,0,162,661,0.26,1.0609,3,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.394,0,0.0,2026-07-04T21:08:09+00:00
1875,20,mixed,186,186,266,0.63,0.901,2,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.109,0,0.0,2026-07-04T21:08:09+00:00
2538,28,neutral,0,132,181,0.76,1.0421,3,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.472,0,0.0,2026-07-04T21:08:09+00:00
734,8,neutral,0,62,263,0.33,1.3998,2,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.525,0,0.0,2026-07-04T21:08:09+00:00
1080,12,neutral,0,164,541,0.38,1.2535,0,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.492,0,0.0,2026-07-04T21:08:09+00:00
2481,27,gain,0,166,433,0.53,1.3825,3,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.608,0,0.0,2026-07-04T21:08:09+00:00
1005,11,neutral,0,54,68,0.81,1.02,2,False,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.464,0,0.0,2026-07-04T21:08:09+00:00
1050,11,mixed,54,54,68,0.81,1.02,0,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.359,0,0.0,2026-07-04T21:08:09+00:00
902,10,neutral,0,111,278,0.58,1.4526,0,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.661,0,0.0,2026-07-04T21:08:09+00:00
598,6,gain,0,94,101,0.71,0.7629,4,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.173,0,0.0,2026-07-04T21:08:09+00:00
2554,28,gain,0,132,181,0.76,1.0421,0,False,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,1,simulated p_gamble=0.472,0,0.0,2026-07-04T21:08:09+00:00
2718,30,neutral,0,149,447,0.26,0.78,3,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.262,0,0.0,2026-07-04T21:08:09+00:00
923,10,neutral,0,111,278,0.58,1.4526,3,False,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,0,simulated p_gamble=0.661,0,0.0,2026-07-04T21:08:09+00:00
3086,34,neutral,0,52,96,0.63,1.1631,4,True,2,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.529,0,0.0,2026-07-04T21:08:09+00:00
2166,24,neutral,0,168,214,0.76,0.9681,1,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.395,0,0.0,2026-07-04T21:08:09+00:00
2472,27,gain,0,166,433,0.53,1.3825,2,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,B,1,simulated p_gamble=0.608,0,0.0,2026-07-04T21:08:09+00:00
1495,16,gain,0,139,234,0.6,1.0101,4,True,1,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.403,0,0.0,2026-07-04T21:08:09+00:00
3318,36,mixed,98,98,227,0.47,1.0887,3,True,0,tool,"simulated-ref(alpha=0.8,lam=2.0,phi=1.0)",nan,42,A,0,simulated p_gamble=0.166,0,0.0,2026-07-04T21:08:09+00:00
