instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note,latency_s,ts_utc
p2,516,17,neutral,0,117,362,0.42,1.2995,3,True,B,simulated-logprob,fewshot,0.57566,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,432,14,gain,0,81,201,0.68,1.6874,1,True,B,simulated-logprob,fewshot,0.89474,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1126,37,gain,0,151,252,0.68,1.1348,3,True,B,simulated-logprob,fewshot,0.71843,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1231,15,dominant,0,82,114,1.0,1.3902,4,False,A,simulated-logprob,fewshot,0.82415,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,845,28,neutral,0,132,181,0.76,1.0421,2,False,A,simulated-logprob,fewshot,0.66746,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,305,10,neutral,0,111,278,0.58,1.4526,2,False,A,simulated-logprob,fewshot,0.7971,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,636,21,neutral,0,106,206,0.73,1.4187,3,True,B,simulated-logprob,fewshot,0.85551,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,94,3,neutral,0,46,158,0.33,1.1335,2,True,B,simulated-logprob,fewshot,0.39304,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1223,11,dominant,0,54,73,1.0,1.3519,3,False,A,simulated-logprob,fewshot,0.80669,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1102,36,mixed,98,98,227,0.47,1.0887,1,True,B,simulated-logprob,fewshot,0.14524,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1095,36,gain,0,98,227,0.47,1.0887,2,False,A,simulated-logprob,fewshot,0.5295,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,137,4,gain,0,29,71,0.55,1.3466,3,False,A,simulated-logprob,fewshot,0.73896,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,393,13,neutral,0,72,88,0.64,0.7822,1,False,A,simulated-logprob,fewshot,0.35109,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,709,23,gain,0,91,626,0.23,1.5822,4,False,A,simulated-logprob,fewshot,0.40644,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,557,18,gain,0,41,61,0.58,0.8629,3,False,A,simulated-logprob,fewshot,0.42927,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,859,28,gain,0,132,181,0.76,1.0421,4,False,A,simulated-logprob,fewshot,0.66746,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1233,16,dominant,0,139,190,1.0,1.3669,2,False,A,simulated-logprob,fewshot,0.8138,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1254,27,dominant,0,166,204,1.0,1.2289,0,True,B,simulated-logprob,fewshot,0.73371,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,941,31,gain,0,51,151,0.29,0.8586,0,False,A,simulated-logprob,fewshot,0.23776,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,92,3,neutral,0,46,158,0.33,1.1335,1,True,B,simulated-logprob,fewshot,0.39304,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,126,4,neutral,0,29,71,0.55,1.3466,3,True,B,simulated-logprob,fewshot,0.73896,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,876,29,neutral,0,79,81,0.83,0.851,3,True,B,simulated-logprob,fewshot,0.42404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,672,22,gain,0,81,163,0.72,1.4489,1,True,B,simulated-logprob,fewshot,0.86092,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,357,11,mixed,54,54,68,0.81,1.02,3,False,A,simulated-logprob,fewshot,0.65296,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1163,38,mixed,183,183,609,0.38,1.2646,1,False,A,simulated-logprob,fewshot,0.12313,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1263,31,dominant,0,51,73,1.0,1.4314,0,False,A,simulated-logprob,fewshot,0.84061,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1145,38,neutral,0,183,609,0.38,1.2646,2,False,A,simulated-logprob,fewshot,0.50848,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,978,32,gain,0,131,236,0.57,1.0269,4,True,B,simulated-logprob,fewshot,0.57823,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,427,14,neutral,0,81,201,0.68,1.6874,3,False,A,simulated-logprob,fewshot,0.89474,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,301,10,neutral,0,111,278,0.58,1.4526,0,False,A,simulated-logprob,fewshot,0.7971,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1030,34,gain,0,52,96,0.63,1.1631,0,True,B,simulated-logprob,fewshot,0.71149,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,831,27,mixed,166,166,433,0.53,1.3825,0,False,A,simulated-logprob,fewshot,0.45651,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,615,20,gain,0,186,266,0.63,0.901,2,False,A,simulated-logprob,fewshot,0.49435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,4,0,neutral,0,186,984,0.26,1.3755,2,True,B,simulated-logprob,fewshot,0.39488,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,730,24,gain,0,168,214,0.76,0.9681,0,True,B,simulated-logprob,fewshot,0.59443,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,348,11,gain,0,54,68,0.81,1.02,4,True,B,simulated-logprob,fewshot,0.64408,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1200,0,dominant,0,186,240,1.0,1.2903,0,True,B,simulated-logprob,fewshot,0.77378,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,215,7,neutral,0,63,98,0.64,0.9956,2,False,A,simulated-logprob,fewshot,0.59435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,933,31,neutral,0,51,151,0.29,0.8586,1,False,A,simulated-logprob,fewshot,0.23776,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,550,18,gain,0,41,61,0.58,0.8629,0,True,B,simulated-logprob,fewshot,0.42927,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,87,2,mixed,162,162,661,0.26,1.0609,3,False,A,simulated-logprob,fewshot,0.03672,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,733,24,gain,0,168,214,0.76,0.9681,1,False,A,simulated-logprob,fewshot,0.59443,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1225,12,dominant,0,164,181,1.0,1.1037,0,False,A,simulated-logprob,fewshot,0.62382,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,526,17,gain,0,117,362,0.42,1.2995,3,True,B,simulated-logprob,fewshot,0.57566,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,307,10,neutral,0,111,278,0.58,1.4526,3,False,A,simulated-logprob,fewshot,0.7971,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,29,0,mixed,186,186,984,0.26,1.3755,4,False,A,simulated-logprob,fewshot,0.08379,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1027,34,neutral,0,52,96,0.63,1.1631,3,False,A,simulated-logprob,fewshot,0.71149,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1236,18,dominant,0,41,88,1.0,2.1463,2,True,B,simulated-logprob,fewshot,0.9547,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,294,9,mixed,49,49,153,0.26,0.8118,2,True,B,simulated-logprob,fewshot,0.0123,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,65,2,neutral,0,162,661,0.26,1.0609,2,False,A,simulated-logprob,fewshot,0.30303,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,436,14,gain,0,81,201,0.68,1.6874,3,True,B,simulated-logprob,fewshot,0.89474,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,645,21,gain,0,106,206,0.73,1.4187,2,False,A,simulated-logprob,fewshot,0.85551,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1008,33,gain,0,142,446,0.53,1.6646,4,True,B,simulated-logprob,fewshot,0.80887,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,258,8,gain,0,62,263,0.33,1.3998,4,True,B,simulated-logprob,fewshot,0.48785,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,339,11,neutral,0,54,68,0.81,1.02,4,False,A,simulated-logprob,fewshot,0.64408,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,378,12,gain,0,164,541,0.38,1.2535,4,True,B,simulated-logprob,fewshot,0.50399,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,901,30,neutral,0,149,447,0.26,0.78,0,False,A,simulated-logprob,fewshot,0.19206,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,957,31,mixed,51,51,151,0.29,0.8586,3,False,A,simulated-logprob,fewshot,0.01619,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,583,19,gain,0,64,122,0.49,0.9341,1,False,A,simulated-logprob,fewshot,0.43646,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,43,1,gain,0,58,116,0.66,1.32,1,False,A,simulated-logprob,fewshot,0.80017,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,617,20,gain,0,186,266,0.63,0.901,3,False,A,simulated-logprob,fewshot,0.49435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1031,34,gain,0,52,96,0.63,1.1631,0,False,A,simulated-logprob,fewshot,0.71149,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1065,35,gain,0,91,133,0.68,0.9938,2,False,A,simulated-logprob,fewshot,0.60854,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,213,7,neutral,0,63,98,0.64,0.9956,1,False,A,simulated-logprob,fewshot,0.59435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,326,10,mixed,111,111,278,0.58,1.4526,3,True,B,simulated-logprob,fewshot,0.62688,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,554,18,gain,0,41,61,0.58,0.8629,2,True,B,simulated-logprob,fewshot,0.42927,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,457,15,neutral,0,82,113,0.74,1.0198,3,False,A,simulated-logprob,fewshot,0.6456,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1157,38,gain,0,183,609,0.38,1.2646,3,False,A,simulated-logprob,fewshot,0.50848,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,585,19,gain,0,64,122,0.49,0.9341,2,False,A,simulated-logprob,fewshot,0.43646,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1149,38,neutral,0,183,609,0.38,1.2646,4,False,A,simulated-logprob,fewshot,0.50848,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1154,38,gain,0,183,609,0.38,1.2646,2,True,B,simulated-logprob,fewshot,0.50848,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,483,16,neutral,0,139,234,0.6,1.0101,1,False,A,simulated-logprob,fewshot,0.58509,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,962,32,neutral,0,131,236,0.57,1.0269,1,True,B,simulated-logprob,fewshot,0.57823,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,603,20,neutral,0,186,266,0.63,0.901,1,False,A,simulated-logprob,fewshot,0.49435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,741,24,mixed,168,168,214,0.76,0.9681,0,False,A,simulated-logprob,fewshot,0.52194,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,674,22,gain,0,81,163,0.72,1.4489,2,True,B,simulated-logprob,fewshot,0.86092,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,471,15,mixed,82,82,113,0.74,1.0198,0,False,A,simulated-logprob,fewshot,0.57156,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1046,34,mixed,52,52,96,0.63,1.1631,3,True,B,simulated-logprob,fewshot,0.52395,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,286,9,gain,0,49,153,0.26,0.8118,3,True,B,simulated-logprob,fewshot,0.20595,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1207,3,dominant,0,46,58,1.0,1.2609,0,False,A,simulated-logprob,fewshot,0.75555,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1139,37,mixed,151,151,252,0.68,1.1348,4,False,A,simulated-logprob,fewshot,0.60242,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1188,39,gain,0,178,567,0.32,1.0193,4,True,B,simulated-logprob,fewshot,0.33305,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1111,37,neutral,0,151,252,0.68,1.1348,0,False,A,simulated-logprob,fewshot,0.71843,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1151,38,gain,0,183,609,0.38,1.2646,0,False,A,simulated-logprob,fewshot,0.50848,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1255,27,dominant,0,166,204,1.0,1.2289,2,False,A,simulated-logprob,fewshot,0.73371,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,848,28,neutral,0,132,181,0.76,1.0421,4,True,B,simulated-logprob,fewshot,0.66746,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,875,29,neutral,0,79,81,0.83,0.851,2,False,A,simulated-logprob,fewshot,0.42404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,544,18,neutral,0,41,61,0.58,0.8629,2,True,B,simulated-logprob,fewshot,0.42927,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,584,19,gain,0,64,122,0.49,0.9341,2,True,B,simulated-logprob,fewshot,0.43646,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,0,0,neutral,0,186,984,0.26,1.3755,0,True,B,simulated-logprob,fewshot,0.39488,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,23,0,mixed,186,186,984,0.26,1.3755,1,False,A,simulated-logprob,fewshot,0.08379,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1081,36,neutral,0,98,227,0.47,1.0887,0,False,A,simulated-logprob,fewshot,0.5295,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1016,33,mixed,142,142,446,0.53,1.6646,3,True,B,simulated-logprob,fewshot,0.61499,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,776,25,mixed,124,124,207,0.76,1.2687,3,True,B,simulated-logprob,fewshot,0.81989,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1019,33,mixed,142,142,446,0.53,1.6646,4,False,A,simulated-logprob,fewshot,0.61499,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,659,21,mixed,106,106,206,0.73,1.4187,4,False,A,simulated-logprob,fewshot,0.85444,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,735,24,gain,0,168,214,0.76,0.9681,2,False,A,simulated-logprob,fewshot,0.59443,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,736,24,gain,0,168,214,0.76,0.9681,3,True,B,simulated-logprob,fewshot,0.59443,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,329,10,mixed,111,111,278,0.58,1.4526,4,False,A,simulated-logprob,fewshot,0.62688,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,786,26,neutral,0,59,151,0.36,0.9214,3,True,B,simulated-logprob,fewshot,0.3154,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,743,24,mixed,168,168,214,0.76,0.9681,1,False,A,simulated-logprob,fewshot,0.52194,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,548,18,neutral,0,41,61,0.58,0.8629,4,True,B,simulated-logprob,fewshot,0.42927,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,81,2,mixed,162,162,661,0.26,1.0609,0,False,A,simulated-logprob,fewshot,0.03672,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,404,13,gain,0,72,88,0.64,0.7822,2,True,B,simulated-logprob,fewshot,0.35109,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,312,10,gain,0,111,278,0.58,1.4526,1,True,B,simulated-logprob,fewshot,0.7971,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1007,33,gain,0,142,446,0.53,1.6646,3,False,A,simulated-logprob,fewshot,0.80887,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,769,25,gain,0,124,207,0.76,1.2687,4,False,A,simulated-logprob,fewshot,0.81014,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1191,39,mixed,178,178,567,0.32,1.0193,0,False,A,simulated-logprob,fewshot,0.03789,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,170,5,mixed,162,162,381,0.46,1.0819,0,True,B,simulated-logprob,fewshot,0.13044,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,590,19,mixed,64,64,122,0.49,0.9341,0,True,B,simulated-logprob,fewshot,0.08805,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,481,16,neutral,0,139,234,0.6,1.0101,0,False,A,simulated-logprob,fewshot,0.58509,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1216,8,dominant,0,62,121,1.0,1.9516,2,True,B,simulated-logprob,fewshot,0.94058,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,438,14,gain,0,81,201,0.68,1.6874,4,True,B,simulated-logprob,fewshot,0.89474,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,149,4,mixed,29,29,71,0.55,1.3466,4,False,A,simulated-logprob,fewshot,0.48254,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1259,29,dominant,0,79,118,1.0,1.4937,1,False,A,simulated-logprob,fewshot,0.86182,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,250,8,gain,0,62,263,0.33,1.3998,0,True,B,simulated-logprob,fewshot,0.48785,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,366,12,neutral,0,164,541,0.38,1.2535,3,True,B,simulated-logprob,fewshot,0.50399,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1104,36,mixed,98,98,227,0.47,1.0887,2,True,B,simulated-logprob,fewshot,0.14524,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,958,31,mixed,51,51,151,0.29,0.8586,4,True,B,simulated-logprob,fewshot,0.01619,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,225,7,gain,0,63,98,0.64,0.9956,2,False,A,simulated-logprob,fewshot,0.59435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1063,35,gain,0,91,133,0.68,0.9938,1,False,A,simulated-logprob,fewshot,0.60854,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1054,35,neutral,0,91,133,0.68,0.9938,2,True,B,simulated-logprob,fewshot,0.60854,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,551,18,gain,0,41,61,0.58,0.8629,0,False,A,simulated-logprob,fewshot,0.42927,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,706,23,gain,0,91,626,0.23,1.5822,3,True,B,simulated-logprob,fewshot,0.40644,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1226,13,dominant,0,72,119,1.0,1.6528,4,True,B,simulated-logprob,fewshot,0.90084,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1238,19,dominant,0,64,91,1.0,1.4219,3,True,B,simulated-logprob,fewshot,0.837,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1024,34,neutral,0,52,96,0.63,1.1631,2,True,B,simulated-logprob,fewshot,0.71149,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,948,31,gain,0,51,151,0.29,0.8586,4,True,B,simulated-logprob,fewshot,0.23776,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,180,6,neutral,0,94,101,0.71,0.7629,0,True,B,simulated-logprob,fewshot,0.32601,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1070,35,mixed,91,91,133,0.68,0.9938,0,True,B,simulated-logprob,fewshot,0.43173,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1123,37,gain,0,151,252,0.68,1.1348,1,False,A,simulated-logprob,fewshot,0.71843,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,668,22,neutral,0,81,163,0.72,1.4489,4,True,B,simulated-logprob,fewshot,0.86092,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1112,37,neutral,0,151,252,0.68,1.1348,1,True,B,simulated-logprob,fewshot,0.71843,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1272,36,dominant,0,98,155,1.0,1.5816,1,True,B,simulated-logprob,fewshot,0.88563,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,567,18,mixed,41,41,61,0.58,0.8629,3,False,A,simulated-logprob,fewshot,0.12464,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1109,36,mixed,98,98,227,0.47,1.0887,4,False,A,simulated-logprob,fewshot,0.14524,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,826,27,gain,0,166,433,0.53,1.3825,3,True,B,simulated-logprob,fewshot,0.73404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,37,1,neutral,0,58,116,0.66,1.32,3,False,A,simulated-logprob,fewshot,0.80017,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,192,6,gain,0,94,101,0.71,0.7629,1,True,B,simulated-logprob,fewshot,0.32601,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1009,33,gain,0,142,446,0.53,1.6646,4,False,A,simulated-logprob,fewshot,0.80887,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1229,14,dominant,0,81,135,1.0,1.6667,1,False,A,simulated-logprob,fewshot,0.90347,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,6,0,neutral,0,186,984,0.26,1.3755,3,True,B,simulated-logprob,fewshot,0.39488,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1183,39,gain,0,178,567,0.32,1.0193,1,False,A,simulated-logprob,fewshot,0.33305,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,61,2,neutral,0,162,661,0.26,1.0609,0,False,A,simulated-logprob,fewshot,0.30303,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,555,18,gain,0,41,61,0.58,0.8629,2,False,A,simulated-logprob,fewshot,0.42927,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,979,32,gain,0,131,236,0.57,1.0269,4,False,A,simulated-logprob,fewshot,0.57823,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,530,17,mixed,117,117,362,0.42,1.2995,0,True,B,simulated-logprob,fewshot,0.1812,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1091,36,gain,0,98,227,0.47,1.0887,0,False,A,simulated-logprob,fewshot,0.5295,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,414,13,mixed,72,72,88,0.64,0.7822,2,True,B,simulated-logprob,fewshot,0.10732,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1165,38,mixed,183,183,609,0.38,1.2646,2,False,A,simulated-logprob,fewshot,0.12313,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,311,10,gain,0,111,278,0.58,1.4526,0,False,A,simulated-logprob,fewshot,0.7971,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,665,22,neutral,0,81,163,0.72,1.4489,2,False,A,simulated-logprob,fewshot,0.86092,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,963,32,neutral,0,131,236,0.57,1.0269,1,False,A,simulated-logprob,fewshot,0.57823,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,396,13,neutral,0,72,88,0.64,0.7822,3,True,B,simulated-logprob,fewshot,0.35109,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,462,15,gain,0,82,113,0.74,1.0198,1,True,B,simulated-logprob,fewshot,0.6456,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,719,23,mixed,91,91,626,0.23,1.5822,4,False,A,simulated-logprob,fewshot,0.11098,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,219,7,neutral,0,63,98,0.64,0.9956,4,False,A,simulated-logprob,fewshot,0.59435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,30,1,neutral,0,58,116,0.66,1.32,0,True,B,simulated-logprob,fewshot,0.80017,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,767,25,gain,0,124,207,0.76,1.2687,3,False,A,simulated-logprob,fewshot,0.81014,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,359,11,mixed,54,54,68,0.81,1.02,4,False,A,simulated-logprob,fewshot,0.65296,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,101,3,gain,0,46,158,0.33,1.1335,0,False,A,simulated-logprob,fewshot,0.39304,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,364,12,neutral,0,164,541,0.38,1.2535,2,True,B,simulated-logprob,fewshot,0.50399,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,558,18,gain,0,41,61,0.58,0.8629,4,True,B,simulated-logprob,fewshot,0.42927,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1096,36,gain,0,98,227,0.47,1.0887,3,True,B,simulated-logprob,fewshot,0.5295,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,502,16,mixed,139,139,234,0.6,1.0101,1,True,B,simulated-logprob,fewshot,0.29447,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,862,28,mixed,132,132,181,0.76,1.0421,1,True,B,simulated-logprob,fewshot,0.62929,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,422,14,neutral,0,81,201,0.68,1.6874,1,True,B,simulated-logprob,fewshot,0.89474,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,713,23,mixed,91,91,626,0.23,1.5822,1,False,A,simulated-logprob,fewshot,0.11098,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1058,35,neutral,0,91,133,0.68,0.9938,4,True,B,simulated-logprob,fewshot,0.60854,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,840,28,neutral,0,132,181,0.76,1.0421,0,True,B,simulated-logprob,fewshot,0.66746,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,648,21,gain,0,106,206,0.73,1.4187,4,True,B,simulated-logprob,fewshot,0.85551,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,75,2,gain,0,162,661,0.26,1.0609,2,False,A,simulated-logprob,fewshot,0.30303,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
